snapped_at,price,market_cap,total_volume
2023-11-09 00:00:00 UTC,0.011894742211316405,0.0,899282.6027599943
2023-11-10 00:00:00 UTC,0.01635677457530098,0.0,1081571.2670371525
2023-11-11 00:00:00 UTC,0.01835077001964786,0.0,1126445.9109992646
2023-11-12 00:00:00 UTC,0.013626638725139665,0.0,784936.0211464331
2023-11-13 00:00:00 UTC,0.011000328493624327,0.0,618072.2023830031
2023-11-14 00:00:00 UTC,0.009517325302363638,0.0,594125.1381303701
2023-11-15 00:00:00 UTC,0.007536136333979006,0.0,888763.6280972322
2023-11-16 00:00:00 UTC,0.009508587754632864,0.0,519125.22829180467
2023-11-17 00:00:00 UTC,0.008802346905110501,0.0,656587.0785141578
2023-11-18 00:00:00 UTC,0.008652363763541806,0.0,380265.4718845014
2023-11-19 00:00:00 UTC,0.00858996424165707,0.0,267549.5611833153
2023-11-20 00:00:00 UTC,0.0076412034323932775,0.0,369062.4058673094
2023-11-21 00:00:00 UTC,0.007393598772500681,0.0,198825.66460133684
2023-11-22 00:00:00 UTC,0.00552826633220885,0.0,602609.5817016069
2023-11-23 00:00:00 UTC,0.007351767191871221,0.0,329614.1957998839
2023-11-24 00:00:00 UTC,0.00912862813832422,0.0,138835.77249337232
2023-11-25 00:00:00 UTC,0.009028932507541866,0.0,215138.54615024044
2023-11-26 00:00:00 UTC,0.008836895367866065,0.0,147665.8515646633
2023-11-27 00:00:00 UTC,0.00817043450498967,0.0,94816.54655231729
2023-11-28 00:00:00 UTC,0.006538625464882779,0.0,106252.88665693456
2023-11-29 00:00:00 UTC,0.007215621592552608,0.0,195175.8712710433
2023-11-30 00:00:00 UTC,0.006386930065496596,0.0,200885.52767960168
2023-12-01 00:00:00 UTC,0.0073522030750056136,0.0,321174.91887758917
2023-12-02 00:00:00 UTC,0.00704062326953187,0.0,171338.91598393625
2023-12-03 00:00:00 UTC,0.007464217121380909,0.0,196373.78662119852
2023-12-04 00:00:00 UTC,0.008629858280635208,0.0,312708.66059843486
2023-12-05 00:00:00 UTC,0.008185213084030252,0.0,265044.3801490829
2023-12-06 00:00:00 UTC,0.007334255517631044,0.0,572048.860246889
2023-12-07 00:00:00 UTC,0.006577682971203326,0.0,262737.1168184791
2023-12-08 00:00:00 UTC,0.006757665633439663,0.0,297836.3936858548
2023-12-09 00:00:00 UTC,0.006495960812322119,0.0,277209.4048522868
2023-12-10 00:00:00 UTC,0.006104098528971935,0.0,249271.45676434823
2023-12-11 00:00:00 UTC,0.005776863609714213,0.0,583416.1803400391
2023-12-12 00:00:00 UTC,0.005612639797010166,0.0,336210.5935955265
2023-12-13 00:00:00 UTC,0.006098063793916686,0.0,223757.50876764988
2023-12-14 00:00:00 UTC,0.005637819192901656,0.0,145716.2817269893
2023-12-15 00:00:00 UTC,0.005711230635170953,0.0,89975.64212824187
2023-12-16 00:00:00 UTC,0.004929834558903907,0.0,209151.18710394812
2023-12-17 00:00:00 UTC,0.005354633287928611,0.0,181514.8726898466
2023-12-18 00:00:00 UTC,0.005376640555765125,0.0,80299.28592604703
2023-12-19 00:00:00 UTC,0.006538089649094666,0.0,360659.8165003568
2023-12-20 00:00:00 UTC,0.0050353615435991365,0.0,362215.67295155535
2023-12-21 00:00:00 UTC,0.006092583178306439,0.0,142608.65007001275
2023-12-22 00:00:00 UTC,0.007239683345028742,0.0,3306089.3158643357
2023-12-23 00:00:00 UTC,0.009021892950437854,0.0,688884.4555052641
2023-12-24 00:00:00 UTC,0.008221296318431916,0.0,360124.10907851154
2023-12-25 00:00:00 UTC,0.00712723861876996,0.0,150608.26483908357
2023-12-26 00:00:00 UTC,0.00666919090176393,0.0,94915.78070406352
2023-12-27 00:00:00 UTC,0.005558000909207257,0.0,395738.9217103005
2023-12-28 00:00:00 UTC,0.0077486863853051995,0.0,559712.5034857771
2023-12-29 00:00:00 UTC,0.007433921433212553,0.0,457614.7789567199
2023-12-30 00:00:00 UTC,0.00703747304646601,0.0,126893.6024657934
2023-12-31 00:00:00 UTC,0.008081614430748688,0.0,94130.44124049474
2024-01-01 00:00:00 UTC,0.008324570086949654,0.0,351646.93169310957
2024-01-02 00:00:00 UTC,0.00853125055127698,0.0,87614.01346569175
2024-01-03 00:00:00 UTC,0.008758146064835826,0.0,271220.7485059529
2024-01-04 00:00:00 UTC,0.007711391646797984,0.0,260325.27914440312
2024-01-05 00:00:00 UTC,0.00790150677789689,0.0,219676.37321098594
2024-01-06 00:00:00 UTC,0.00771545629768408,0.0,219790.18522589005
2024-01-07 00:00:00 UTC,0.007290900906262996,0.0,357430.45010979305
2024-01-08 00:00:00 UTC,0.0064745316710294884,0.0,154651.87229704892
2024-01-09 00:00:00 UTC,0.007508302914374008,0.0,155315.01988430208
2024-01-10 00:00:00 UTC,0.007125634687953527,0.0,154166.49413823208
2024-01-11 00:00:00 UTC,0.01013879072470103,0.0,733485.3973885097
2024-01-12 00:00:00 UTC,0.007833848339940108,0.0,219529.33378161592
2024-01-13 00:00:00 UTC,0.007329398915375875,0.0,142367.0823338886
2024-01-14 00:00:00 UTC,0.0071984464001655524,0.0,128570.71323359382
2024-01-15 00:00:00 UTC,0.006836298877899151,0.0,114856.56208394791
2024-01-16 00:00:00 UTC,0.006399949162546759,0.0,214985.67431610642
2024-01-17 00:00:00 UTC,0.006472932743439998,0.0,94538.82559461377
2024-01-18 00:00:00 UTC,0.006478436230959357,0.0,145364.68042236706
2024-01-19 00:00:00 UTC,0.005575158717564462,0.0,336293.80064964667
2024-01-20 00:00:00 UTC,0.005705860033077858,0.0,223697.57466867866
2024-01-21 00:00:00 UTC,0.0059561191233428006,0.0,162907.37461646151
2024-01-22 00:00:00 UTC,0.005198900649465996,0.0,135382.28497692398
2024-01-23 00:00:00 UTC,0.0036328116986622666,0.0,1417069.8150834218
2024-01-24 00:00:00 UTC,0.002978492232967592,0.0,287995.4802313877
2024-01-25 00:00:00 UTC,0.0029577119008184047,0.0,100412.01147142198
2024-01-26 00:00:00 UTC,0.0022577369086804783,0.0,174089.78379537506
2024-01-27 00:00:00 UTC,0.0028201952011099934,0.0,246554.87992864882
2024-01-28 00:00:00 UTC,0.002628373728203166,0.0,108231.88031645329
2024-01-29 00:00:00 UTC,0.002325995640400184,0.0,70045.76221705631
2024-01-30 00:00:00 UTC,0.002340063674155877,0.0,179299.5182315149
2024-01-31 00:00:00 UTC,0.0019456524944338526,0.0,125857.07322166023
2024-02-01 00:00:00 UTC,0.0016607915799554073,0.0,132955.89865751468
2024-02-02 00:00:00 UTC,0.0017200838927779306,0.0,72121.8812056421
2024-02-03 00:00:00 UTC,0.0018230552187761386,0.0,128018.84078141088
2024-02-04 00:00:00 UTC,0.0015896400363339456,0.0,125339.61374253388
2024-02-05 00:00:00 UTC,0.0014656289130490225,0.0,106730.42315892405
2024-02-06 00:00:00 UTC,0.0014266560671228278,0.0,79900.99837853163
2024-02-07 00:00:00 UTC,0.0017131363508502758,0.0,97120.41572186492
2024-02-08 00:00:00 UTC,0.001597460505114212,0.0,63468.90916239608
2024-02-09 00:00:00 UTC,0.0013820783122366017,0.0,74127.97446732281
2024-02-10 00:00:00 UTC,0.0017066713131539512,0.0,110109.23429119863
2024-02-11 00:00:00 UTC,0.0015878322740773348,0.0,54392.13634000884
2024-02-12 00:00:00 UTC,0.002010029771796513,0.0,165432.6247434341
2024-02-13 00:00:00 UTC,0.002130936807773156,0.0,105734.4008597975
2024-02-14 00:00:00 UTC,0.002936787680351937,0.0,514698.50472197664
2024-02-15 00:00:00 UTC,0.0024070606264916016,0.0,412793.2175280289
2024-02-16 00:00:00 UTC,0.0017925743168327967,0.0,203793.6573393065
2024-02-17 00:00:00 UTC,0.0018234549121791317,0.0,126106.64297698396
2024-02-18 00:00:00 UTC,0.002289149086383209,0.0,133814.46815543366
2024-02-19 00:00:00 UTC,0.0036599526080957085,0.0,397820.99211478594
2024-02-20 00:00:00 UTC,0.0038520444282727166,0.0,417407.6292524101
2024-02-21 00:00:00 UTC,0.0037351294171918967,0.0,254485.49575069893
2024-02-22 00:00:00 UTC,0.0031481084911407584,0.0,104142.65259650974
2024-02-23 00:00:00 UTC,0.003039683924053915,0.0,82119.30598557743
2024-02-24 00:00:00 UTC,0.00292797194421643,0.0,108477.13295488704
2024-02-25 00:00:00 UTC,0.0030093527478227853,0.0,74068.4142571373
2024-02-26 00:00:00 UTC,0.0024781296000292914,0.0,114385.1039662094
2024-02-27 00:00:00 UTC,0.0035468067323707877,0.0,209420.6714421986
2024-02-28 00:00:00 UTC,0.004040077480991962,0.0,283165.5068446446
2024-02-29 00:00:00 UTC,0.005603940674322448,0.0,644288.1311761024
